window_start	window_end	window_mid	n_snps	median_chisq	median_OR	median_prop_1111_obs	median_prop_0000_obs	median_prop_1111_exp	median_prop_0000_exp	mean_n_samples	population	subset
200031	210030	205030.5	114	8.849794238683128	0	0	1	0.996005996001	1.0000000000000036e-12	8.421052631578947	LI8	LI
205031	215030	210030.5	91	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	8.31868131868132	LI8	LI
210031	220030	215030.5	103	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	8.145631067961165	LI8	LI
215031	225030	220030.5	109	8.141187628600823	0	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
220031	230030	225030.5	84	7.599574069427365	0	0	1	0.996005996001	1.0000000000000036e-12	8.011904761904763	LI8	LI
225031	235030	230030.5	51	7.057960510253906	0	0	1	0.996005996001	1.0000000000000036e-12	8.176470588235293	LI8	LI
230031	240030	235030.5	89	7.976144287659655	0	0	1	0.996005996001	1.0000000000000036e-12	8.213483146067416	LI8	LI
235031	245030	240030.5	105	7.719993591308594	0	0	1	0.996005996001	1.0000000000000036e-12	8.18095238095238	LI8	LI
240031	250030	245030.5	100	7.719993591308594	0	0	1	0.996005996001	1.0000000000000036e-12	8.16	LI8	LI
245031	255030	250030.5	99	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.282828282828282	LI8	LI
250031	260030	255030.5	98	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.306122448979592	LI8	LI
255031	265030	260030.5	104	6.437515815437432	NA	0	1	0.996005996001	1.0000000000000036e-12	8.211538461538462	LI8	LI
260031	270030	265030.5	87	6.437515815437432	NA	0	1	0.996005996001	1.0000000000000036e-12	8.172413793103448	LI8	LI
265031	275030	270030.5	80	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.175	LI8	LI
270031	280030	275030.5	82	6.076857605923103	NA	0	1	0.996005996001	1.0000000000000036e-12	8.24390243902439	LI8	LI
275031	285030	280030.5	87	6.805575801749272	0	0	1	0.996005996001	1.0000000000000036e-12	8.149425287356323	LI8	LI
280031	290030	285030.5	86	6.805575801749272	0	0	1	0.996005996001	1.0000000000000036e-12	8.081395348837209	LI8	LI
285031	295030	290030.5	91	7.109202529365122	NA	0	1	0.996005996001	1.0000000000000036e-12	8.054945054945055	LI8	LI
290031	300030	295030.5	99	7.369140625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.02020202020202	LI8	LI
295031	305030	300030.5	142	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.105633802816902	LI8	LI
300031	310030	305030.5	134	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.119402985074627	LI8	LI
305031	315030	310030.5	90	4.02442592550413	NA	0	1	0.996005996001	1.0000000000000036e-12	7.588888888888889	LI8	LI
310031	320030	315030.5	131	4.900667823863175	NA	0	1	0.996005996001	1.0000000000000036e-12	7.648854961832061	LI8	LI
315031	325030	320030.5	121	5.776909722222221	NA	0	1	0.996005996001	1.0000000000000036e-12	8.057851239669422	LI8	LI
320031	330030	325030.5	92	7.369140625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.08695652173913	LI8	LI
325031	335030	330030.5	108	7.898562082047325	NA	0	1	0.996005996001	1.0000000000000036e-12	8.00925925925926	LI8	LI
330031	340030	335030.5	99	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	8.1010101010101	LI8	LI
335031	345030	340030.5	84	7.343482971191406	0	0	1	0.996005996001	1.0000000000000036e-12	8.107142857142858	LI8	LI
340031	350030	345030.5	67	6.13314692179362	0	0	1	0.996005996001	1.0000000000000036e-12	7.776119402985074	LI8	LI
345031	355030	350030.5	34	5.367594401041667	0	0	1	0.996005996001	1.0000000000000036e-12	7.029411764705882	LI8	LI
350031	360030	355030.5	8	5.651882595486111	0	0	0.5833333333333333	0.6461241922260802	1.461829668209877e-4	5.25	LI8	LI
355031	365030	360030.5	7	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	3.142857142857143	LI8	LI
360031	370030	365030.5	13	5.653107317386832	0	0	1	0.996005996001	1.0000000000000036e-12	4.6923076923076925	LI8	LI
365031	375030	370030.5	54	5.6953125	0	0	1	0.996005996001	1.0000000000000036e-12	6.314814814814815	LI8	LI
370031	380030	375030.5	89	5.6953125	NA	0	1	0.996005996001	1.0000000000000036e-12	7.224719101123595	LI8	LI
375031	385030	380030.5	75	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.213333333333333	LI8	LI
380031	390030	385030.5	67	7.262784696528932	0	0	1	0.996005996001	1.0000000000000036e-12	8.35820895522388	LI8	LI
385031	395030	390030.5	81	7.262784696528932	0	0	1	0.996005996001	1.0000000000000036e-12	8.25925925925926	LI8	LI
390031	400030	395030.5	81	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.185185185185185	LI8	LI
395031	405030	400030.5	80	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.1625	LI8	LI
400031	410030	405030.5	99	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.232323232323232	LI8	LI
405031	415030	410030.5	87	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.32183908045977	LI8	LI
410031	420030	415030.5	67	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.029850746268657	LI8	LI
415031	425030	420030.5	78	8.665364583333334	0	0	1	0.996005996001	1.0000000000000036e-12	7.987179487179487	LI8	LI
420031	430030	425030.5	91	8.42798353909465	0	0	1	0.996005996001	1.0000000000000036e-12	8.296703296703297	LI8	LI
425031	435030	430030.5	96	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	8.4375	LI8	LI
430031	440030	435030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.302083333333334	LI8	LI
435031	445030	440030.5	93	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	8.053763440860216	LI8	LI
440031	450030	445030.5	80	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	8.075	LI8	LI
445031	455030	450030.5	75	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.186666666666667	LI8	LI
450031	460030	455030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.0625	LI8	LI
455031	465030	460030.5	93	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.064516129032258	LI8	LI
460031	470030	465030.5	97	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.185567010309278	LI8	LI
465031	475030	470030.5	85	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.211764705882352	LI8	LI
470031	480030	475030.5	61	7.057960510253906	0	0	1	0.996005996001	1.0000000000000036e-12	8.344262295081966	LI8	LI
475031	485030	480030.5	77	7.057960510253906	0	0	1	0.996005996001	1.0000000000000036e-12	8.402597402597403	LI8	LI
480031	490030	485030.5	54	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.296296296296296	LI8	LI
485031	495030	490030.5	40	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.3	LI8	LI
490031	500030	495030.5	54	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.25925925925926	LI8	LI
495031	505030	500030.5	65	5.958238429300291	0	0	1	0.996005996001	1.0000000000000036e-12	8.2	LI8	LI
500031	510030	505030.5	74	5.958238429300291	0	0	1	0.996005996001	1.0000000000000036e-12	8.391891891891891	LI8	LI
505031	515030	510030.5	83	7.8187255859375	0	0	1	0.996005996001	1.0000000000000036e-12	8.19277108433735	LI8	LI
510031	520030	515030.5	77	7.8187255859375	0	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
515031	525030	520030.5	59	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.23728813559322	LI8	LI
520031	530030	525030.5	71	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.23943661971831	LI8	LI
525031	535030	530030.5	76	5.518186771137026	NA	0	1	0.996005996001	1.0000000000000036e-12	8.144736842105264	LI8	LI
530031	540030	535030.5	72	6.583967292274053	NA	0	1	0.996005996001	1.0000000000000036e-12	8.041666666666666	LI8	LI
535031	545030	540030.5	82	8.246561686197918	0	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
540031	550030	545030.5	97	8.755393197016462	0	0	1	0.996005996001	1.0000000000000036e-12	8.030927835051546	LI8	LI
545031	555030	550030.5	95	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	7.957894736842105	LI8	LI
550031	560030	555030.5	63	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.904761904761905	LI8	LI
555031	565030	560030.5	46	7.742972024674278	0	0	1	0.996005996001	1.0000000000000036e-12	8.065217391304348	LI8	LI
560031	570030	565030.5	73	8.42798353909465	0	0	1	0.996005996001	1.0000000000000036e-12	8.205479452054794	LI8	LI
565031	575030	570030.5	109	8.606875321502057	0	0	1	0.996005996001	1.0000000000000036e-12	8.082568807339449	LI8	LI
570031	580030	575030.5	102	8.54296875	0	0	1	0.996005996001	1.0000000000000036e-12	7.950980392156863	LI8	LI
575031	585030	580030.5	67	8.300847308625901	0	0	1	0.996005996001	1.0000000000000036e-12	7.955223880597015	LI8	LI
580031	590030	585030.5	70	8.300847308625901	0	0	1	0.996005996001	1.0000000000000036e-12	8.071428571428571	LI8	LI
585031	595030	590030.5	79	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.974683544303797	LI8	LI
590031	600030	595030.5	71	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.056338028169014	LI8	LI
595031	605030	600030.5	86	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.232558139534884	LI8	LI
600031	610030	605030.5	114	8.127871164078574	NA	0	1	0.996005996001	1.0000000000000036e-12	7.921052631578948	LI8	LI
605031	615030	610030.5	118	8.127871164078574	NA	0	1	0.996005996001	1.0000000000000036e-12	7.983050847457627	LI8	LI
610031	620030	615030.5	107	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.299065420560748	LI8	LI
615031	625030	620030.5	100	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.22	LI8	LI
620031	630030	625030.5	101	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.297029702970297	LI8	LI
625031	635030	630030.5	112	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	8.303571428571429	LI8	LI
630031	640030	635030.5	79	7.316667295405885	NA	0	1	0.996005996001	1.0000000000000036e-12	8.189873417721518	LI8	LI
635031	645030	640030.5	41	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.268292682926829	LI8	LI
640031	650030	645030.5	57	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.192982456140351	LI8	LI
645031	655030	650030.5	63	6.055411380512027	NA	0	1	0.996005996001	1.0000000000000036e-12	8.126984126984127	LI8	LI
650031	660030	655030.5	64	6.583967292274053	NA	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
655031	665030	660030.5	63	7.369140625	NA	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
660031	670030	665030.5	53	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.18867924528302	LI8	LI
665031	675030	670030.5	35	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.17142857142857	LI8	LI
670031	680030	675030.5	11	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.545454545454546	LI8	LI
675031	685030	680030.5	9	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7	LI8	LI
680031	690030	685030.5	7	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.428571428571429	LI8	LI
685031	695030	690030.5	0	NA	NA	NA	NA	NA	NA	NA	LI8	LI
690031	700030	695030.5	0	NA	NA	NA	NA	NA	NA	NA	LI8	LI
695031	705030	700030.5	0	NA	NA	NA	NA	NA	NA	NA	LI8	LI
700031	710030	705030.5	16	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.0625	LI8	LI
705031	715030	710030.5	62	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.129032258064516	LI8	LI
710031	720030	715030.5	107	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.05607476635514	LI8	LI
715031	725030	720030.5	99	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.05050505050505	LI8	LI
720031	730030	725030.5	77	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.909090909090909	LI8	LI
725031	735030	730030.5	74	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.945945945945946	LI8	LI
730031	740030	735030.5	66	8.300847308625901	0	0	1	0.996005996001	1.0000000000000036e-12	8.257575757575758	LI8	LI
735031	745030	740030.5	71	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.211267605633802	LI8	LI
740031	750030	745030.5	77	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	8.181818181818182	LI8	LI
745031	755030	750030.5	72	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	8.291666666666666	LI8	LI
750031	760030	755030.5	75	7.728382110595703	0	0	1	0.996005996001	1.0000000000000036e-12	8.266666666666667	LI8	LI
755031	765030	760030.5	93	7.728382110595703	0	0	1	0.996005996001	1.0000000000000036e-12	8.129032258064516	LI8	LI
760031	770030	765030.5	92	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.08695652173913	LI8	LI
765031	775030	770030.5	102	7.316667295405885	NA	0	1	0.996005996001	1.0000000000000036e-12	7.931372549019608	LI8	LI
770031	780030	775030.5	98	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	8.010204081632653	LI8	LI
775031	785030	780030.5	58	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.344827586206897	LI8	LI
780031	790030	785030.5	70	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.042857142857143	LI8	LI
785031	795030	790030.5	87	7.728382110595703	0	0	1	0.996005996001	1.0000000000000036e-12	7.827586206896552	LI8	LI
790031	800030	795030.5	67	7.728382110595703	0	0	1	0.996005996001	1.0000000000000036e-12	7.895522388059701	LI8	LI
795031	805030	800030.5	70	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	7.9714285714285715	LI8	LI
800031	810030	805030.5	66	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
805031	815030	810030.5	34	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.970588235294118	LI8	LI
810031	820030	815030.5	91	7.369140625	0	0	1	0.996005996001	1.0000000000000036e-12	7.989010989010989	LI8	LI
815031	825030	820030.5	109	7.369140625	0	0	1	0.996005996001	1.0000000000000036e-12	8.091743119266056	LI8	LI
820031	830030	825030.5	62	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.387096774193548	LI8	LI
825031	835030	830030.5	77	7.629005432128906	0	0	1	0.996005996001	1.0000000000000036e-12	8.2987012987013	LI8	LI
830031	840030	835030.5	78	7.629005432128906	NA	0	1	0.996005996001	1.0000000000000036e-12	8.23076923076923	LI8	LI
835031	845030	840030.5	84	6.676367756924199	NA	0	1	0.996005996001	1.0000000000000036e-12	7.880952380952381	LI8	LI
840031	850030	845030.5	91	6.583967292274053	NA	0	1	0.996005996001	1.0000000000000036e-12	7.6923076923076925	LI8	LI
845031	855030	850030.5	85	7.629005432128906	0	0	1	0.996005996001	1.0000000000000036e-12	7.964705882352941	LI8	LI
850031	860030	855030.5	94	7.629005432128906	0	0	1	0.996005996001	1.0000000000000036e-12	8.03191489361702	LI8	LI
855031	865030	860030.5	107	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	8.018691588785046	LI8	LI
860031	870030	865030.5	118	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	7.88135593220339	LI8	LI
865031	875030	870030.5	131	7.599574069427365	0	0	1	0.996005996001	1.0000000000000036e-12	7.885496183206107	LI8	LI
870031	880030	875030.5	100	7.599574069427365	0	0	1	0.996005996001	1.0000000000000036e-12	8.1	LI8	LI
875031	885030	880030.5	50	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.8	LI8	LI
880031	890030	885030.5	29	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	6.551724137931035	LI8	LI
885031	895030	890030.5	44	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.659090909090909	LI8	LI
890031	900030	895030.5	66	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.196969696969697	LI8	LI
895031	905030	900030.5	39	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.051282051282051	LI8	LI
900031	910030	905030.5	26	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	4.1923076923076925	LI8	LI
905031	915030	910030.5	55	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.218181818181818	LI8	LI
910031	920030	915030.5	86	6.649964634773663	0	0	1	0.996005996001	1.0000000000000036e-12	8.174418604651162	LI8	LI
915031	925030	920030.5	88	6.649964634773663	0	0	1	0.996005996001	1.0000000000000036e-12	8.113636363636363	LI8	LI
920031	930030	925030.5	107	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.018691588785046	LI8	LI
925031	935030	930030.5	119	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	7.932773109243698	LI8	LI
930031	940030	935030.5	94	8.665364583333334	0	0	1	0.996005996001	1.0000000000000036e-12	8.095744680851064	LI8	LI
935031	945030	940030.5	97	7.290679852187789	0	0	1	0.996005996001	1.0000000000000036e-12	8.278350515463918	LI8	LI
940031	950030	945030.5	99	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.303030303030303	LI8	LI
945031	955030	950030.5	71	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.23943661971831	LI8	LI
950031	960030	955030.5	73	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.10958904109589	LI8	LI
955031	965030	960030.5	66	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.030303030303031	LI8	LI
960031	970030	965030.5	62	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8	LI8	LI
965031	975030	970030.5	57	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.842105263157895	LI8	LI
970031	980030	975030.5	53	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	7.981132075471698	LI8	LI
975031	985030	980030.5	81	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.11111111111111	LI8	LI
980031	990030	985030.5	65	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.092307692307692	LI8	LI
985031	995030	990030.5	67	8.028494485611777	NA	0	1	0.996005996001	1.0000000000000036e-12	8.014925373134329	LI8	LI
990031	1000030	995030.5	78	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.08974358974359	LI8	LI
995031	1005030	1000030.5	84	7.789755814969286	0	0	1	0.996005996001	1.0000000000000036e-12	8.238095238095237	LI8	LI
1000031	1010030	1005030.5	112	7.789755814969286	0	0	1	0.996005996001	1.0000000000000036e-12	8.267857142857142	LI8	LI
1005031	1015030	1010030.5	116	7.885096530364865	0	0	1	0.996005996001	1.0000000000000036e-12	8.318965517241379	LI8	LI
1010031	1020030	1015030.5	123	7.885096530364865	0	0	1	0.996005996001	1.0000000000000036e-12	8.292682926829269	LI8	LI
1015031	1025030	1020030.5	92	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.184782608695652	LI8	LI
1020031	1030030	1025030.5	59	6.667893490520823	0	0	1	0.996005996001	1.0000000000000036e-12	7.932203389830509	LI8	LI
1025031	1035030	1030030.5	64	6.530211179292375	0	0	1	0.996005996001	1.0000000000000036e-12	7.40625	LI8	LI
1030031	1040030	1035030.5	108	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	7.62962962962963	LI8	LI
1035031	1045030	1040030.5	134	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.074626865671641	LI8	LI
1040031	1050030	1045030.5	133	8.42798353909465	0	0	1	0.996005996001	1.0000000000000036e-12	8.218045112781954	LI8	LI
1045031	1055030	1050030.5	122	8.546674061213992	NA	0	1	0.996005996001	1.0000000000000036e-12	8.114754098360656	LI8	LI
1050031	1060030	1055030.5	95	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.021052631578947	LI8	LI
1055031	1065030	1060030.5	94	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.159574468085106	LI8	LI
1060031	1070030	1065030.5	71	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.366197183098592	LI8	LI
1065031	1075030	1070030.5	68	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	8.367647058823529	LI8	LI
1070031	1080030	1075030.5	102	5.7425469490251455	0	0	1	0.996005996001	1.0000000000000036e-12	8.049019607843137	LI8	LI
1075031	1085030	1080030.5	109	7.15037372973881	0	0	1	0.996005996001	1.0000000000000036e-12	8.036697247706423	LI8	LI
1080031	1090030	1085030.5	98	7.290679852187789	0	0	1	0.996005996001	1.0000000000000036e-12	8.23469387755102	LI8	LI
1085031	1095030	1090030.5	110	6.768768221574344	0	0	1	0.996005996001	1.0000000000000036e-12	8.127272727272727	LI8	LI
1090031	1100030	1095030.5	102	6.768768221574344	0	0	1	0.996005996001	1.0000000000000036e-12	8.009803921568627	LI8	LI
1095031	1105030	1100030.5	94	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.095744680851064	LI8	LI
1100031	1110030	1105030.5	95	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.25263157894737	LI8	LI
1105031	1115030	1110030.5	79	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.379746835443038	LI8	LI
1110031	1120030	1115030.5	94	6.373533438376808	NA	0	1	0.996005996001	1.0000000000000036e-12	8.23404255319149	LI8	LI
1115031	1125030	1120030.5	97	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	8.309278350515465	LI8	LI
1120031	1130030	1125030.5	114	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.157894736842104	LI8	LI
1125031	1135030	1130030.5	161	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.111801242236025	LI8	LI
1130031	1140030	1135030.5	147	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.244897959183673	LI8	LI
1135031	1145030	1140030.5	120	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.141666666666667	LI8	LI
1140031	1150030	1145030.5	107	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.009345794392523	LI8	LI
1145031	1155030	1150030.5	98	4.837619357638888	0	0	1	0.996005996001	1.0000000000000036e-12	7.540816326530612	LI8	LI
1150031	1160030	1155030.5	97	4.837619357638888	0	0	1	0.996005996001	1.0000000000000036e-12	7.453608247422681	LI8	LI
1155031	1165030	1160030.5	98	7.290679852187789	0	0	1	0.996005996001	1.0000000000000036e-12	7.969387755102041	LI8	LI
1160031	1170030	1165030.5	109	8.665364583333334	0	0	1	0.996005996001	1.0000000000000036e-12	8.256880733944953	LI8	LI
1165031	1175030	1170030.5	123	8.719650205761317	0	0	1	0.996005996001	1.0000000000000036e-12	8.284552845528456	LI8	LI
1170031	1180030	1175030.5	108	8.719650205761317	0	0	1	0.996005996001	1.0000000000000036e-12	8.11111111111111	LI8	LI
1175031	1185030	1180030.5	85	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.058823529411764	LI8	LI
1180031	1190030	1185030.5	59	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.11864406779661	LI8	LI
1185031	1195030	1190030.5	62	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.17741935483871	LI8	LI
1190031	1200030	1195030.5	90	6.297376093294462	NA	0	1	0.996005996001	1.0000000000000036e-12	7.955555555555556	LI8	LI
1195031	1205030	1200030.5	110	6.495959197170932	0	0	1	0.996005996001	1.0000000000000036e-12	7.745454545454545	LI8	LI
1200031	1210030	1205030.5	132	7.069717721193416	0	0	1	0.996005996001	1.0000000000000036e-12	7.984848484848484	LI8	LI
1205031	1215030	1210030.5	113	7.444221653565458	0	0	1	0.996005996001	1.0000000000000036e-12	8.194690265486726	LI8	LI
1210031	1220030	1215030.5	72	6.64453125	0	0	1	0.996005996001	1.0000000000000036e-12	8.027777777777779	LI8	LI
1215031	1225030	1220030.5	81	6.64453125	0	0	1	0.996005996001	1.0000000000000036e-12	8.185185185185185	LI8	LI
1220031	1230030	1225030.5	103	8.7739358281893	0	0	1	0.996005996001	1.0000000000000036e-12	8.21359223300971	LI8	LI
1225031	1235030	1230030.5	89	8.7739358281893	0	0	1	0.996005996001	1.0000000000000036e-12	8.112359550561798	LI8	LI
1230031	1240030	1235030.5	89	7.8277587890625	0	0	1	0.996005996001	1.0000000000000036e-12	8.179775280898877	LI8	LI
1235031	1245030	1240030.5	111	7.728382110595703	0	0	1	0.996005996001	1.0000000000000036e-12	8.153153153153154	LI8	LI
1240031	1250030	1245030.5	128	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.09375	LI8	LI
1245031	1255030	1250030.5	121	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.057851239669422	LI8	LI
1250031	1260030	1255030.5	131	7.86166254679362	0	0	1	0.996005996001	1.0000000000000036e-12	8.17557251908397	LI8	LI
1255031	1265030	1260030.5	110	7.8187255859375	0	0	1	0.996005996001	1.0000000000000036e-12	8.181818181818182	LI8	LI
1260031	1270030	1265030.5	110	6.583967292274053	0	0	1	0.996005996001	1.0000000000000036e-12	8.054545454545455	LI8	LI
1265031	1275030	1270030.5	144	6.583967292274053	0	0	1	0.996005996001	1.0000000000000036e-12	8.041666666666666	LI8	LI
1270031	1280030	1275030.5	138	8.854166666666668	0	0	1	0.996005996001	1.0000000000000036e-12	8.130434782608695	LI8	LI
1275031	1285030	1280030.5	134	8.241586049397787	0	0	1	0.996005996001	1.0000000000000036e-12	8.149253731343284	LI8	LI
1280031	1290030	1285030.5	100	7.629005432128906	NA	0	1	0.996005996001	1.0000000000000036e-12	8.12	LI8	LI
1285031	1295030	1290030.5	82	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.195121951219512	LI8	LI
1290031	1300030	1295030.5	104	8.755393197016462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.173076923076923	LI8	LI
1295031	1305030	1300030.5	99	8.665364583333334	0	0	1	0.996005996001	1.0000000000000036e-12	8.171717171717171	LI8	LI
1300031	1310030	1305030.5	83	6.229619463316045	0	0	1	0.996005996001	1.0000000000000036e-12	8.19277108433735	LI8	LI
1305031	1315030	1310030.5	71	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.112676056338028	LI8	LI
1310031	1320030	1315030.5	66	6.805575801749272	NA	0	1	0.996005996001	1.0000000000000036e-12	7.954545454545454	LI8	LI
1315031	1325030	1320030.5	94	7.316667295405885	0	0	1	0.996005996001	1.0000000000000036e-12	8.053191489361701	LI8	LI
1320031	1330030	1325030.5	105	8.600959683641975	0	0	1	0.996005996001	1.0000000000000036e-12	8.17142857142857	LI8	LI
1325031	1335030	1330030.5	93	7.616779670421961	NA	0	1	0.996005996001	1.0000000000000036e-12	8.03225806451613	LI8	LI
1330031	1340030	1335030.5	79	6.583967292274053	NA	0	1	0.996005996001	1.0000000000000036e-12	7.89873417721519	LI8	LI
1335031	1345030	1340030.5	93	6.583967292274053	0	0	1	0.996005996001	1.0000000000000036e-12	7.67741935483871	LI8	LI
1340031	1350030	1345030.5	102	7.629005432128906	0	0	1	0.996005996001	1.0000000000000036e-12	7.627450980392157	LI8	LI
